Number,Province/State,Country,Lat,Long,Date,Corona_Confirmed,Sars_Confirmed,Deaths,Recovered,FILE
8,Anhui,China,31.8257,117.2264,1/29/2020,152,0,0,2,CORONA
8,Arizona,United States,33.7298,-111.4312,1/29/2020,0,0,0,0,CORONA
8,Arkansas,United States,34.9697,-92.3731,1/29/2020,0,0,0,0,CORONA
8,Australian Capital Territory,Australia,-35.4735,149.0124,1/29/2020,0,0,0,0,CORONA
8,Beijing,China,40.1824,116.4142,1/29/2020,111,0,1,4,CORONA
8,British Columbia,Canada,49.2827,-123.1207,1/29/2020,1,0,0,0,CORONA
8,California,United States,36.1162,-119.6816,1/29/2020,0,0,0,0,CORONA
8,Channel Islands,United Kingdom,49.3723,-2.3644,1/29/2020,0,0,0,0,CORONA
8,Chongqing,China,30.0572,107.874,1/29/2020,147,0,0,1,CORONA
8,Colorado,United States,39.0598,-105.3111,1/29/2020,0,0,0,0,CORONA
8,Connecticut,United States,41.5978,-72.7554,1/29/2020,0,0,0,0,CORONA
8,Delaware,United States,39.3185,-75.5071,1/29/2020,0,0,0,0,CORONA
8,Denmark,Denmark,56.2639,9.5018,1/29/2020,0,0,0,0,CORONA
8,Diamond Princess,United States,35.4437,139.638,1/29/2020,0,0,0,0,CORONA
8,Diamond Princess,Cruise Ship,35.4437,139.638,1/29/2020,0,0,0,0,CORONA
8,District of Columbia,United States,38.8974,-77.0268,1/29/2020,0,0,0,0,CORONA
8,Faroe Islands,Denmark,61.8926,-6.9118,1/29/2020,0,0,0,0,CORONA
8,Florida,United States,27.7663,-81.6868,1/29/2020,0,0,0,0,CORONA
8,France,France,46.2276,2.2137,1/29/2020,5,0,0,0,CORONA
8,French Polynesia,France,-17.6797,149.4068,1/29/2020,0,0,0,0,CORONA
8,From Diamond Princess,Australia,35.4437,139.638,1/29/2020,0,0,0,0,CORONA
8,Fujian,China,26.0789,117.9874,1/29/2020,84,0,0,0,CORONA
8,Gansu,China,37.8099,101.0583,1/29/2020,24,0,0,0,CORONA
8,Georgia,United States,33.0406,-83.6431,1/29/2020,0,0,0,0,CORONA
8,Gibraltar,United Kingdom,36.1408,-5.3536,1/29/2020,0,0,0,0,CORONA
8,Grand Princess,United States,37.6489,-122.6655,1/29/2020,0,0,0,0,CORONA
8,Grand Princess,Canada,37.6489,-122.6655,1/29/2020,0,0,0,0,CORONA
8,Guangdong,China,23.3417,113.4244,1/29/2020,277,0,0,5,CORONA
8,Guangxi,China,23.8298,108.7881,1/29/2020,58,0,0,2,CORONA
8,Guizhou,China,26.8154,106.8748,1/29/2020,9,0,0,1,CORONA
8,Hainan,China,19.1959,109.7453,1/29/2020,43,0,1,0,CORONA
8,Hawaii,United States,21.0943,-157.4983,1/29/2020,0,0,0,0,CORONA
8,Hebei,China,39.549,116.1306,1/29/2020,48,0,1,0,CORONA
8,Heilongjiang,China,47.862,127.7615,1/29/2020,38,0,1,0,CORONA
8,Henan,China,33.882,113.614,1/29/2020,206,0,2,1,CORONA
8,Hong Kong,China,22.3,114.2,1/29/2020,10,0,0,0,CORONA
8,Hubei,China,30.9756,112.2707,1/29/2020,3554,0,125,88,CORONA
8,Hunan,China,27.6104,111.7088,1/29/2020,221,0,0,0,CORONA
8,Idaho,United States,44.2405,-114.4788,1/29/2020,0,0,0,0,CORONA
8,Illinois,United States,40.3495,-88.9861,1/29/2020,0,0,0,0,CORONA
8,Indiana,United States,39.8494,-86.2583,1/29/2020,0,0,0,0,CORONA
8,Inner Mongolia,China,44.0935,113.9448,1/29/2020,16,0,0,0,CORONA
8,Iowa,United States,42.0115,-93.2105,1/29/2020,0,0,0,0,CORONA
8,Jiangsu,China,32.9711,119.455,1/29/2020,99,0,0,1,CORONA
8,Jiangxi,China,27.614,115.7221,1/29/2020,109,0,0,3,CORONA
8,Jilin,China,43.6661,126.1923,1/29/2020,9,0,0,0,CORONA
8,Kansas,United States,38.5266,-96.7265,1/29/2020,0,0,0,0,CORONA
8,Kentucky,United States,37.6681,-84.6701,1/29/2020,0,0,0,0,CORONA
8,Liaoning,China,41.2956,122.6085,1/29/2020,39,0,0,1,CORONA
8,Louisiana,United States,31.1695,-91.8678,1/29/2020,0,0,0,0,CORONA
8,Macau,China,22.1667,113.55,1/29/2020,7,0,0,0,CORONA
8,Maine,United States,44.6939,-69.3819,1/29/2020,0,0,0,0,CORONA
8,Manitoba,Canada,53.7609,-98.8139,1/29/2020,0,0,0,0,CORONA
8,Maryland,United States,39.0639,-76.8021,1/29/2020,0,0,0,0,CORONA
8,Massachusetts,United States,42.2302,-71.5301,1/29/2020,0,0,0,0,CORONA
8,Michigan,United States,43.3266,-84.5361,1/29/2020,0,0,0,0,CORONA
8,Minnesota,United States,45.6945,-93.9002,1/29/2020,0,0,0,0,CORONA
8,Mississippi,United States,32.7416,-89.6787,1/29/2020,0,0,0,0,CORONA
8,Missouri,United States,38.4561,-92.2884,1/29/2020,0,0,0,0,CORONA
8,Montana,United States,46.9219,-110.4544,1/29/2020,0,0,0,0,CORONA
8,Nebraska,United States,41.1254,-98.2681,1/29/2020,0,0,0,0,CORONA
8,Nevada,United States,38.3135,-117.0554,1/29/2020,0,0,0,0,CORONA
8,New Brunswick,Canada,46.5653,-66.4619,1/29/2020,0,0,0,0,CORONA
8,New Hampshire,United States,43.4525,-71.5639,1/29/2020,0,0,0,0,CORONA
8,New Jersey,United States,40.2989,-74.521,1/29/2020,0,0,0,0,CORONA
8,New Mexico,United States,34.8405,-106.2485,1/29/2020,0,0,0,0,CORONA
8,New South Wales,Australia,-33.8688,151.2093,1/29/2020,4,0,0,0,CORONA
8,New York,United States,42.1657,-74.9481,1/29/2020,0,0,0,0,CORONA
8,Ningxia,China,37.2692,106.1655,1/29/2020,12,0,0,0,CORONA
8,North Carolina,United States,35.6301,-79.8064,1/29/2020,0,0,0,0,CORONA
8,North Dakota,United States,47.5289,-99.784,1/29/2020,0,0,0,0,CORONA
8,Northern Territory,Australia,-12.4634,130.8456,1/29/2020,0,0,0,0,CORONA
8,Ohio,United States,40.3888,-82.7649,1/29/2020,0,0,0,0,CORONA
8,Oklahoma,United States,35.5653,-96.9289,1/29/2020,0,0,0,0,CORONA
8,Ontario,Canada,51.2538,-85.3232,1/29/2020,1,0,0,0,CORONA
8,Oregon,United States,44.572,-122.0709,1/29/2020,0,0,0,0,CORONA
8,Pennsylvania,United States,40.5908,-77.2098,1/29/2020,0,0,0,0,CORONA
8,Qinghai,China,35.7452,95.9956,1/29/2020,6,0,0,0,CORONA
8,Quebec,Canada,52.9399,-73.5491,1/29/2020,0,0,0,0,CORONA
8,Queensland,Australia,-28.0167,153.4,1/29/2020,1,0,0,0,CORONA
8,Rhode Island,United States,41.6809,-71.5118,1/29/2020,0,0,0,0,CORONA
8,Saint Barthelemy,France,17.9,-62.8333,1/29/2020,0,0,0,0,CORONA
8,Saskatchewan,Canada,52.9399,-106.4509,1/29/2020,0,0,0,0,CORONA
8,Shaanxi,China,35.1917,108.8701,1/29/2020,56,0,0,0,CORONA
8,Shandong,China,36.3427,118.1498,1/29/2020,130,0,0,1,CORONA
8,Shanghai,China,31.202,121.4491,1/29/2020,96,0,1,5,CORONA
8,Shanxi,China,37.5777,112.2922,1/29/2020,27,0,0,1,CORONA
8,Sichuan,China,30.6171,102.7103,1/29/2020,108,0,1,1,CORONA
8,South Australia,Australia,-34.9285,138.6007,1/29/2020,0,0,0,0,CORONA
8,South Carolina,United States,33.8569,-80.945,1/29/2020,0,0,0,0,CORONA
8,South Dakota,United States,44.2998,-99.4388,1/29/2020,0,0,0,0,CORONA
8,St Martin,France,18.0708,-63.0501,1/29/2020,0,0,0,0,CORONA
8,Tasmania,Australia,-41.4545,145.9707,1/29/2020,0,0,0,0,CORONA
8,Tennessee,United States,35.7478,-86.6923,1/29/2020,0,0,0,0,CORONA
8,Texas,United States,31.0545,-97.5635,1/29/2020,0,0,0,0,CORONA
8,Tianjin,China,39.3054,117.323,1/29/2020,27,0,0,0,CORONA
8,Tibet,China,31.6927,88.0924,1/29/2020,0,0,0,0,CORONA
8,United Kingdom,United Kingdom,55.3781,-3.436,1/29/2020,0,0,0,0,CORONA
8,Utah,United States,40.15,-111.8624,1/29/2020,0,0,0,0,CORONA
8,Vermont,United States,44.0459,-72.7107,1/29/2020,0,0,0,0,CORONA
8,Victoria,Australia,-37.8136,144.9631,1/29/2020,1,0,0,0,CORONA
8,Virginia,United States,37.7693,-78.17,1/29/2020,0,0,0,0,CORONA
8,Washington,United States,47.4009,-121.4905,1/29/2020,0,0,0,0,CORONA
8,West Virginia,United States,38.4912,-80.9545,1/29/2020,0,0,0,0,CORONA
8,Western Australia,Australia,-31.9505,115.8605,1/29/2020,0,0,0,0,CORONA
8,Wisconsin,United States,44.2685,-89.6165,1/29/2020,0,0,0,0,CORONA
8,Wyoming,United States,42.756,-107.3025,1/29/2020,0,0,0,0,CORONA
8,Xinjiang,China,41.1129,85.2401,1/29/2020,13,0,0,0,CORONA
8,Yunnan,China,24.974,101.487,1/29/2020,55,0,0,0,CORONA
8,Zhejiang,China,29.1832,120.0934,1/29/2020,296,0,0,3,CORONA
8,,Thailand,15,101,1/29/2020,14,0,0,5,CORONA
8,,Japan,36,138,1/29/2020,7,0,0,1,CORONA
8,,Singapore,1.2833,103.8333,1/29/2020,7,0,0,0,CORONA
8,,Nepal,28.1667,84.25,1/29/2020,1,0,0,0,CORONA
8,,Malaysia,2.5,112.5,1/29/2020,7,0,0,0,CORONA
8,,Cambodia,11.55,104.9167,1/29/2020,1,0,0,0,CORONA
8,,Sri Lanka,7,81,1/29/2020,1,0,0,0,CORONA
8,,Germany,51,9,1/29/2020,4,0,0,0,CORONA
8,,Finland,64,26,1/29/2020,1,0,0,0,CORONA
8,,United Arab Emirates,24,54,1/29/2020,4,0,0,0,CORONA
8,,Philippines,13,122,1/29/2020,0,0,0,0,CORONA
8,,India,21,78,1/29/2020,0,0,0,0,CORONA
8,,Italy,43,12,1/29/2020,0,0,0,0,CORONA
8,,Sweden,63,16,1/29/2020,0,0,0,0,CORONA
8,,Spain,40,-4,1/29/2020,0,0,0,0,CORONA
8,,Belgium,50.8333,4,1/29/2020,0,0,0,0,CORONA
8,,Egypt,26,30,1/29/2020,0,0,0,0,CORONA
8,,Lebanon,33.8547,35.8623,1/29/2020,0,0,0,0,CORONA
8,,Iraq,33,44,1/29/2020,0,0,0,0,CORONA
8,,Oman,21,57,1/29/2020,0,0,0,0,CORONA
8,,Afghanistan,33,65,1/29/2020,0,0,0,0,CORONA
8,,Bahrain,26.0275,50.55,1/29/2020,0,0,0,0,CORONA
8,,Kuwait,29.5,47.75,1/29/2020,0,0,0,0,CORONA
8,,Algeria,28.0339,1.6596,1/29/2020,0,0,0,0,CORONA
8,,Croatia,45.1,15.2,1/29/2020,0,0,0,0,CORONA
8,,Switzerland,46.8182,8.2275,1/29/2020,0,0,0,0,CORONA
8,,Austria,47.5162,14.5501,1/29/2020,0,0,0,0,CORONA
8,,Israel,31,35,1/29/2020,0,0,0,0,CORONA
8,,Pakistan,30.3753,69.3451,1/29/2020,0,0,0,0,CORONA
8,,Brazil,-14.235,-51.9253,1/29/2020,0,0,0,0,CORONA
8,,Georgia,42.3154,43.3569,1/29/2020,0,0,0,0,CORONA
8,,Greece,39.0742,21.8243,1/29/2020,0,0,0,0,CORONA
8,,North Macedonia,41.6086,21.7453,1/29/2020,0,0,0,0,CORONA
8,,Norway,60.472,8.4689,1/29/2020,0,0,0,0,CORONA
8,,Romania,45.9432,24.9668,1/29/2020,0,0,0,0,CORONA
8,,Estonia,58.5953,25.0136,1/29/2020,0,0,0,0,CORONA
8,,Netherlands,52.1326,5.2913,1/29/2020,0,0,0,0,CORONA
8,,Italy,43.9424,12.4578,1/29/2020,0,0,0,0,CORONA
8,,Belarus,53.7098,27.9534,1/29/2020,0,0,0,0,CORONA
8,,Iceland,64.9631,-19.0208,1/29/2020,0,0,0,0,CORONA
8,,Lithuania,55.1694,23.8813,1/29/2020,0,0,0,0,CORONA
8,,Mexico,23.6345,-102.5528,1/29/2020,0,0,0,0,CORONA
8,,New Zealand,-40.9006,174.886,1/29/2020,0,0,0,0,CORONA
8,,Nigeria,9.082,8.6753,1/29/2020,0,0,0,0,CORONA
8,,Ireland,53.1424,-7.6921,1/29/2020,0,0,0,0,CORONA
8,,Luxembourg,49.8153,6.1296,1/29/2020,0,0,0,0,CORONA
8,,Monaco,43.7333,7.4167,1/29/2020,0,0,0,0,CORONA
8,,Qatar,25.3548,51.1839,1/29/2020,0,0,0,0,CORONA
8,,Ecuador,-1.8312,-78.1834,1/29/2020,0,0,0,0,CORONA
8,,Azerbaijan,40.1431,47.5769,1/29/2020,0,0,0,0,CORONA
8,,Armenia,40.0691,45.0382,1/29/2020,0,0,0,0,CORONA
8,,Dominican Republic,18.7357,-70.1627,1/29/2020,0,0,0,0,CORONA
8,,Indonesia,-0.7893,113.9213,1/29/2020,0,0,0,0,CORONA
8,,Portugal,39.3999,-8.2245,1/29/2020,0,0,0,0,CORONA
8,,Andorra,42.5063,1.5218,1/29/2020,0,0,0,0,CORONA
8,,Latvia,56.8796,24.6032,1/29/2020,0,0,0,0,CORONA
8,,Morocco,31.7917,-7.0926,1/29/2020,0,0,0,0,CORONA
8,,Saudi Arabia,24,45,1/29/2020,0,0,0,0,CORONA
8,,Senegal,14.4974,-14.4524,1/29/2020,0,0,0,0,CORONA
8,,Argentina,-38.4161,-63.6167,1/29/2020,0,0,0,0,CORONA
8,,Chile,-35.6751,-71.543,1/29/2020,0,0,0,0,CORONA
8,,Jordan,31.24,36.51,1/29/2020,0,0,0,0,CORONA
8,,Ukraine,48.3794,31.1656,1/29/2020,0,0,0,0,CORONA
8,,Hungary,47.1625,19.5033,1/29/2020,0,0,0,0,CORONA
8,,Liechtenstein,47.14,9.55,1/29/2020,0,0,0,0,CORONA
8,,Poland,51.9194,19.1451,1/29/2020,0,0,0,0,CORONA
8,,Tunisia,34,9,1/29/2020,0,0,0,0,CORONA
8,,Bosnia and Herzegovina,43.9159,17.6791,1/29/2020,0,0,0,0,CORONA
8,,Slovenia,46.1512,14.9955,1/29/2020,0,0,0,0,CORONA
8,,South Africa,-30.5595,22.9375,1/29/2020,0,0,0,0,CORONA
8,,Bhutan,27.5142,90.4336,1/29/2020,0,0,0,0,CORONA
8,,Cameroon,3.848,11.5021,1/29/2020,0,0,0,0,CORONA
8,,Colombia,4.5709,-74.2973,1/29/2020,0,0,0,0,CORONA
8,,Costa Rica,9.7489,-83.7534,1/29/2020,0,0,0,0,CORONA
8,,Peru,-9.19,-75.0152,1/29/2020,0,0,0,0,CORONA
8,,Serbia,44.0165,21.0059,1/29/2020,0,0,0,0,CORONA
8,,Slovakia,48.669,19.699,1/29/2020,0,0,0,0,CORONA
8,,Togo,8.6195,0.8248,1/29/2020,0,0,0,0,CORONA
8,,French Guiana,3.9339,-53.1258,1/29/2020,0,0,0,0,CORONA
8,,Malta,35.9375,14.3754,1/29/2020,0,0,0,0,CORONA
8,,Martinique,14.6415,-61.0242,1/29/2020,0,0,0,0,CORONA
8,,Bulgaria,42.7339,25.4858,1/29/2020,0,0,0,0,CORONA
8,,Maldives,3.2028,73.2207,1/29/2020,0,0,0,0,CORONA
8,,Bangladesh,23.685,90.3563,1/29/2020,0,0,0,0,CORONA
8,,Paraguay,-23.4425,-58.4438,1/29/2020,0,0,0,0,CORONA
8,,Albania,41.1533,20.1683,1/29/2020,0,0,0,0,CORONA
8,,Cyprus,35.1264,33.4299,1/29/2020,0,0,0,0,CORONA
8,,Brunei,4.5353,114.7277,1/29/2020,0,0,0,0,CORONA
8,,Burkina Faso,12.2383,-1.5616,1/29/2020,0,0,0,0,CORONA
8,,Holy See,41.9029,12.4534,1/29/2020,0,0,0,0,CORONA
8,,Mongolia,46.8625,103.8467,1/29/2020,0,0,0,0,CORONA
8,,Panama,8.538,-80.7821,1/29/2020,0,0,0,0,CORONA
8,,Iran,32,53,1/29/2020,0,0,0,0,CORONA
8,,"Korea, South",36,128,1/29/2020,4,0,0,0,CORONA
8,,Czechia,49.8175,15.473,1/29/2020,0,0,0,0,CORONA
8,,Taiwan ,23.7,121,1/29/2020,8,0,0,0,CORONA
8,,Vietnam,16,108,1/29/2020,2,0,0,0,CORONA
8,,Russia,60,90,1/29/2020,0,0,0,0,CORONA
8,,Moldova,47.4116,28.3699,1/29/2020,0,0,0,0,CORONA
8,,Bolivia,-16.2902,-63.5887,1/29/2020,0,0,0,0,CORONA
8,,Honduras,15.2,-86.2419,1/29/2020,0,0,0,0,CORONA
8,,Congo (Kinshasa),-4.0383,21.7587,1/29/2020,0,0,0,0,CORONA
8,,Cote d'Ivoire,7.54,-5.5471,1/29/2020,0,0,0,0,CORONA
8,,Jamaica,18.1096,-77.2975,1/29/2020,0,0,0,0,CORONA
8,,Reunion,-21.1151,55.5364,1/29/2020,0,0,0,0,CORONA
8,,Turkey,38.9637,35.2433,1/29/2020,0,0,0,0,CORONA
8,,Cuba,22,-80,1/29/2020,0,0,0,0,CORONA
8,,Guyana,5,-58.75,1/29/2020,0,0,0,0,CORONA
8,,Kazakhstan,48.0196,66.9237,1/29/2020,0,0,0,0,CORONA
8,,Cayman Islands,19.3133,-81.2546,1/29/2020,0,0,0,0,CORONA
8,,Guadeloupe,16.265,-61.551,1/29/2020,0,0,0,0,CORONA
8,,Ethiopia,9.145,40.4897,1/29/2020,0,0,0,0,CORONA
8,,Sudan,12.8628,30.2176,1/29/2020,0,0,0,0,CORONA
8,,Guinea,9.9456,-9.6966,1/29/2020,0,0,0,0,CORONA
8,,Aruba,12.5211,-69.9683,1/29/2020,0,0,0,0,CORONA
8,,Kenya,-0.0236,37.9062,1/29/2020,0,0,0,0,CORONA
8,,Antigua and Barbuda,17.0608,-61.7964,1/29/2020,0,0,0,0,CORONA
9,Alabama,United States,32.3182,-86.9023,1/30/2020,0,0,0,0,CORONA
9,Alaska,United States,61.3707,-152.4044,1/30/2020,0,0,0,0,CORONA
9,Alberta,Canada,53.9333,-116.5765,1/30/2020,0,0,0,0,CORONA
9,Anhui,China,31.8257,117.2264,1/30/2020,200,0,0,2,CORONA
9,Arizona,United States,33.7298,-111.4312,1/30/2020,0,0,0,0,CORONA
9,Arkansas,United States,34.9697,-92.3731,1/30/2020,0,0,0,0,CORONA
9,Australian Capital Territory,Australia,-35.4735,149.0124,1/30/2020,0,0,0,0,CORONA
9,Beijing,China,40.1824,116.4142,1/30/2020,114,0,1,4,CORONA
9,British Columbia,Canada,49.2827,-123.1207,1/30/2020,1,0,0,0,CORONA
9,California,United States,36.1162,-119.6816,1/30/2020,0,0,0,0,CORONA
9,Channel Islands,United Kingdom,49.3723,-2.3644,1/30/2020,0,0,0,0,CORONA
9,Chongqing,China,30.0572,107.874,1/30/2020,182,0,0,1,CORONA
9,Colorado,United States,39.0598,-105.3111,1/30/2020,0,0,0,0,CORONA
9,Connecticut,United States,41.5978,-72.7554,1/30/2020,0,0,0,0,CORONA
9,Delaware,United States,39.3185,-75.5071,1/30/2020,0,0,0,0,CORONA
9,Denmark,Denmark,56.2639,9.5018,1/30/2020,0,0,0,0,CORONA
9,Diamond Princess,United States,35.4437,139.638,1/30/2020,0,0,0,0,CORONA
9,Diamond Princess,Cruise Ship,35.4437,139.638,1/30/2020,0,0,0,0,CORONA
9,District of Columbia,United States,38.8974,-77.0268,1/30/2020,0,0,0,0,CORONA
9,Faroe Islands,Denmark,61.8926,-6.9118,1/30/2020,0,0,0,0,CORONA
9,Florida,United States,27.7663,-81.6868,1/30/2020,0,0,0,0,CORONA
9,France,France,46.2276,2.2137,1/30/2020,5,0,0,0,CORONA
9,French Polynesia,France,-17.6797,149.4068,1/30/2020,0,0,0,0,CORONA
9,From Diamond Princess,Australia,35.4437,139.638,1/30/2020,0,0,0,0,CORONA
9,Fujian,China,26.0789,117.9874,1/30/2020,101,0,0,0,CORONA
9,Gansu,China,37.8099,101.0583,1/30/2020,26,0,0,0,CORONA
9,Georgia,United States,33.0406,-83.6431,1/30/2020,0,0,0,0,CORONA
9,Gibraltar,United Kingdom,36.1408,-5.3536,1/30/2020,0,0,0,0,CORONA
9,Grand Princess,United States,37.6489,-122.6655,1/30/2020,0,0,0,0,CORONA
9,Grand Princess,Canada,37.6489,-122.6655,1/30/2020,0,0,0,0,CORONA
9,Guangdong,China,23.3417,113.4244,1/30/2020,354,0,0,10,CORONA
9,Guangxi,China,23.8298,108.7881,1/30/2020,78,0,0,2,CORONA
9,Guizhou,China,26.8154,106.8748,1/30/2020,12,0,0,1,CORONA
9,Hainan,China,19.1959,109.7453,1/30/2020,46,0,1,1,CORONA
9,Hawaii,United States,21.0943,-157.4983,1/30/2020,0,0,0,0,CORONA
9,Hebei,China,39.549,116.1306,1/30/2020,65,0,1,0,CORONA
9,Heilongjiang,China,47.862,127.7615,1/30/2020,44,0,2,0,CORONA
9,Henan,China,33.882,113.614,1/30/2020,278,0,2,2,CORONA
9,Hong Kong,China,22.3,114.2,1/30/2020,10,0,0,0,CORONA
9,Hubei,China,30.9756,112.2707,1/30/2020,4903,0,162,90,CORONA
9,Hunan,China,27.6104,111.7088,1/30/2020,277,0,0,2,CORONA
9,Idaho,United States,44.2405,-114.4788,1/30/2020,0,0,0,0,CORONA
9,Illinois,United States,40.3495,-88.9861,1/30/2020,0,0,0,0,CORONA
9,Indiana,United States,39.8494,-86.2583,1/30/2020,0,0,0,0,CORONA
9,Inner Mongolia,China,44.0935,113.9448,1/30/2020,19,0,0,0,CORONA
9,Iowa,United States,42.0115,-93.2105,1/30/2020,0,0,0,0,CORONA
9,Jiangsu,China,32.9711,119.455,1/30/2020,129,0,0,1,CORONA
9,Jiangxi,China,27.614,115.7221,1/30/2020,162,0,0,5,CORONA
9,Jilin,China,43.6661,126.1923,1/30/2020,14,0,0,1,CORONA
9,Kansas,United States,38.5266,-96.7265,1/30/2020,0,0,0,0,CORONA
9,Kentucky,United States,37.6681,-84.6701,1/30/2020,0,0,0,0,CORONA
9,Liaoning,China,41.2956,122.6085,1/30/2020,41,0,0,1,CORONA
9,Louisiana,United States,31.1695,-91.8678,1/30/2020,0,0,0,0,CORONA
9,Macau,China,22.1667,113.55,1/30/2020,7,0,0,0,CORONA
9,Maine,United States,44.6939,-69.3819,1/30/2020,0,0,0,0,CORONA
9,Manitoba,Canada,53.7609,-98.8139,1/30/2020,0,0,0,0,CORONA
9,Maryland,United States,39.0639,-76.8021,1/30/2020,0,0,0,0,CORONA
9,Massachusetts,United States,42.2302,-71.5301,1/30/2020,0,0,0,0,CORONA
9,Michigan,United States,43.3266,-84.5361,1/30/2020,0,0,0,0,CORONA
9,Minnesota,United States,45.6945,-93.9002,1/30/2020,0,0,0,0,CORONA
9,Mississippi,United States,32.7416,-89.6787,1/30/2020,0,0,0,0,CORONA
9,Missouri,United States,38.4561,-92.2884,1/30/2020,0,0,0,0,CORONA
9,Montana,United States,46.9219,-110.4544,1/30/2020,0,0,0,0,CORONA
9,Nebraska,United States,41.1254,-98.2681,1/30/2020,0,0,0,0,CORONA
9,Nevada,United States,38.3135,-117.0554,1/30/2020,0,0,0,0,CORONA
9,New Brunswick,Canada,46.5653,-66.4619,1/30/2020,0,0,0,0,CORONA
9,New Hampshire,United States,43.4525,-71.5639,1/30/2020,0,0,0,0,CORONA
9,New Jersey,United States,40.2989,-74.521,1/30/2020,0,0,0,0,CORONA
9,New Mexico,United States,34.8405,-106.2485,1/30/2020,0,0,0,0,CORONA
9,New South Wales,Australia,-33.8688,151.2093,1/30/2020,4,0,0,2,CORONA
9,New York,United States,42.1657,-74.9481,1/30/2020,0,0,0,0,CORONA
9,Ningxia,China,37.2692,106.1655,1/30/2020,17,0,0,0,CORONA
9,North Carolina,United States,35.6301,-79.8064,1/30/2020,0,0,0,0,CORONA
9,North Dakota,United States,47.5289,-99.784,1/30/2020,0,0,0,0,CORONA
9,Northern Territory,Australia,-12.4634,130.8456,1/30/2020,0,0,0,0,CORONA
9,Ohio,United States,40.3888,-82.7649,1/30/2020,0,0,0,0,CORONA
9,Oklahoma,United States,35.5653,-96.9289,1/30/2020,0,0,0,0,CORONA
9,Ontario,Canada,51.2538,-85.3232,1/30/2020,1,0,0,0,CORONA
9,Oregon,United States,44.572,-122.0709,1/30/2020,0,0,0,0,CORONA
9,Pennsylvania,United States,40.5908,-77.2098,1/30/2020,0,0,0,0,CORONA
9,Qinghai,China,35.7452,95.9956,1/30/2020,8,0,0,0,CORONA
9,Quebec,Canada,52.9399,-73.5491,1/30/2020,0,0,0,0,CORONA
9,Queensland,Australia,-28.0167,153.4,1/30/2020,3,0,0,0,CORONA
9,Rhode Island,United States,41.6809,-71.5118,1/30/2020,0,0,0,0,CORONA
9,Saint Barthelemy,France,17.9,-62.8333,1/30/2020,0,0,0,0,CORONA
9,Saskatchewan,Canada,52.9399,-106.4509,1/30/2020,0,0,0,0,CORONA
9,Shaanxi,China,35.1917,108.8701,1/30/2020,63,0,0,0,CORONA
9,Shandong,China,36.3427,118.1498,1/30/2020,158,0,0,1,CORONA
9,Shanghai,China,31.202,121.4491,1/30/2020,112,0,1,5,CORONA
9,Shanxi,China,37.5777,112.2922,1/30/2020,35,0,0,1,CORONA
9,Sichuan,China,30.6171,102.7103,1/30/2020,142,0,1,1,CORONA
9,South Australia,Australia,-34.9285,138.6007,1/30/2020,0,0,0,0,CORONA
9,South Carolina,United States,33.8569,-80.945,1/30/2020,0,0,0,0,CORONA
9,South Dakota,United States,44.2998,-99.4388,1/30/2020,0,0,0,0,CORONA
9,St Martin,France,18.0708,-63.0501,1/30/2020,0,0,0,0,CORONA
9,Tasmania,Australia,-41.4545,145.9707,1/30/2020,0,0,0,0,CORONA
9,Tennessee,United States,35.7478,-86.6923,1/30/2020,0,0,0,0,CORONA
9,Texas,United States,31.0545,-97.5635,1/30/2020,0,0,0,0,CORONA
9,Tianjin,China,39.3054,117.323,1/30/2020,31,0,0,0,CORONA
9,Tibet,China,31.6927,88.0924,1/30/2020,1,0,0,0,CORONA
9,United Kingdom,United Kingdom,55.3781,-3.436,1/30/2020,0,0,0,0,CORONA
9,Utah,United States,40.15,-111.8624,1/30/2020,0,0,0,0,CORONA
9,Vermont,United States,44.0459,-72.7107,1/30/2020,0,0,0,0,CORONA
9,Victoria,Australia,-37.8136,144.9631,1/30/2020,2,0,0,0,CORONA
9,Virginia,United States,37.7693,-78.17,1/30/2020,0,0,0,0,CORONA
9,Washington,United States,47.4009,-121.4905,1/30/2020,0,0,0,0,CORONA
9,West Virginia,United States,38.4912,-80.9545,1/30/2020,0,0,0,0,CORONA
9,Western Australia,Australia,-31.9505,115.8605,1/30/2020,0,0,0,0,CORONA
9,Wisconsin,United States,44.2685,-89.6165,1/30/2020,0,0,0,0,CORONA
9,Wyoming,United States,42.756,-107.3025,1/30/2020,0,0,0,0,CORONA
9,Xinjiang,China,41.1129,85.2401,1/30/2020,14,0,0,0,CORONA
9,Yunnan,China,24.974,101.487,1/30/2020,70,0,0,0,CORONA
9,Zhejiang,China,29.1832,120.0934,1/30/2020,428,0,0,4,CORONA
9,,Thailand,15,101,1/30/2020,14,0,0,5,CORONA
9,,Japan,36,138,1/30/2020,11,0,0,1,CORONA
9,,Singapore,1.2833,103.8333,1/30/2020,10,0,0,0,CORONA
9,,Nepal,28.1667,84.25,1/30/2020,1,0,0,0,CORONA
9,,Malaysia,2.5,112.5,1/30/2020,8,0,0,0,CORONA
9,,Cambodia,11.55,104.9167,1/30/2020,1,0,0,0,CORONA
9,,Sri Lanka,7,81,1/30/2020,1,0,0,0,CORONA
9,,Germany,51,9,1/30/2020,4,0,0,0,CORONA
9,,Finland,64,26,1/30/2020,1,0,0,0,CORONA
9,,United Arab Emirates,24,54,1/30/2020,4,0,0,0,CORONA
